UPM;NVIVI;NHOGA;L02;ANIO;AREA;DPTOV;ESTGEO;P102;P104;P105;P106D;P106M;P106A;ED302;ED303;ED304;ED305;A402;A403;A406;A407;E408A;E408B;E408C;E408D;E408E;E408F;E408FC;E408G;E408H;E408I;E408J;E408K;E408L;E408T;A404;A405;anio_estudio;FEX
15360;10;1;6;2021;6;9;3;5;1;3;28;2;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;729
15360;16;1;1;2021;6;9;3;1;6;39;23;2;1982;1;1;3;15;1; ;1; ;3000000;179000;0;0;120000;100000;1;500000;0;0;0;0;0;3899000;2;8;13;369
15360;16;1;2;2021;6;9;3;3;6;16;4;8;2005;1;1;9;5;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;9;369
15360;17;1;1;2021;6;9;3;1;1;52;10;2;1969;1;1;3;6;1; ;1; ;2200000;3000000;0;0;0;0; ;0;0;0;0;0;0;5200000;1;8;12;533
15360;17;1;2;2021;6;9;3;9;6;37;29;3;1984;1;1;3;14;1; ;4; ;800000;0;0;0;0;0; ;300000;0;0;0;0;0;1100000;5;5;15;533
15360;17;1;3;2021;6;9;3;9;6;2;17;4;2019; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;533
15360;17;1;4;2021;6;9;3;7;6;78;23;2;1943;1;1;6;4;6;12; ;1;0;0;0;0;300000;0; ;0;0;0;0;0;0;300000; ; ;6;533
15360;17;1;5;2021;6;9;3;9;6;18;18;8;2003;1;1;2;6;1; ;4; ;300000;0;0;0;0;0; ;0;0;0;0;0;0;300000;5;8;11;533
15360;24;1;1;2021;6;9;3;1;6;52;2;1;1969;1;1;8;5;1; ;4; ;1500000;800000;0;0;300000;0; ;0;0;0;0;0;0;2600000;5;5;8;555
15360;24;1;2;2021;6;9;3;3;1;15;15;6;2006;1;1;8;5;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;8;555
15360;24;1;3;2021;6;9;3;3;1;21;23;3;2000;1;1;3;6;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;7;5;12;555
15360;24;1;4;2021;6;9;3;6;6;19;24;7;2002;1;1;9;5;1; ;2; ;500000;800000;0;0;0;0; ;0;0;0;0;0;0;1300000;5;8;9;555
15360;26;1;1;2021;6;9;3;1;6;66;28;11;1955;1;1;4;4;1; ;4; ;150000;0;0;0;0;300000;4;0;0;0;0;500000;0;950000;6;1;4;358
15360;26;1;2;2021;6;9;3;5;6;7;30;12;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;358
15360;29;1;1;2021;6;9;3;1;1;68;3;5;1953;1;1;6;4;1; ;4; ;461000;0;0;0;0;0; ;0;0;0;0;500000;0;961000;6;1;6;390
15360;29;1;2;2021;6;9;3;2;6;67;13;11;1954;1;1;6;4;1; ;4; ;595000;0;0;0;0;0; ;0;0;0;0;500000;0;1095000;6;1;6;390
15360;34;1;1;2021;6;9;3;1;1;51;29;12;1969;1;1;3;6;1; ;3; ;800000;600000;0;0;0;0; ;0;0;0;0;0;0;1400000;6;1;12;849
15360;34;1;2;2021;6;9;3;2;6;46;27;11;1975;1;1;3;4;1; ;4; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;5;5;3;849
15360;34;1;3;2021;6;9;3;3;1;3;14;2;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;849
15360;46;1;1;2021;6;9;3;1;6;27;26;2;1994;1;1;3;6;6;11; ;1;0;0;0;0;0;0; ;0;0;130000;0;0;0;130000; ; ;12;845
15360;46;1;2;2021;6;9;3;2;1;31;10;10;1990;1;1;6;4;1; ;4; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;6;1;6;845
15360;46;1;3;2021;6;9;3;3;1;2;26;3;2019; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;845
15373;15;1;1;2021;1;9;2;1;1;40;7;2;1981;1;1;4;14;1; ;1; ;2500000;0;0;0;0;0; ;0;0;0;0;0;0;2500000;2;8;16;507
15373;15;1;2;2021;1;9;2;2;6;53;25;8;1968;1;1;1;6;1; ;4; ;500000;0;0;0;0;0; ;0;0;0;0;0;0;500000;5;5;10;507
15373;15;1;3;2021;1;9;2;3;6;17;30;3;2004;1;1;2;6;1; ;5; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;9;5;11;507
15373;18;1;1;2021;1;9;2;1;6;68;28;12;1952;1;1;2;9;1; ;4; ;800000;0;0;0;0;0; ;0;0;0;0;540000;0;1340000;5;5;8;199
15373;25;1;1;2021;1;9;2;1;6;51;31;7;1970;1;1;9;5;1; ;4; ;700000;0;0;0;400000;0; ;0;0;0;0;0;0;1100000;5;8;9;504
15373;25;1;2;2021;1;9;2;2;1;67;28;5;1954;1;1;6;4;6;8; ;1;0;0;0;0;0;0; ;0;0;0;0;548000;0;548000; ; ;6;504
15373;25;1;3;2021;1;9;2;3;1;25;26;10;1996;1;1;2;16;1; ;1; ;2289000;0;0;0;0;0; ;0;0;0;0;0;0;2289000;10;8;14;504
15373;25;1;4;2021;1;9;2;5;1;3;4;1;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;504
15373;25;1;5;2021;1;9;2;6;6;27;5;3;1994;1;1;4;17;1; ;2; ;2289000;0;0;0;0;0; ;0;0;0;0;0;0;2289000;3;5;16;504
15373;25;1;6;2021;1;9;2;7;6;81;8;9;1940;6;1;3;4;6;10; ;6;0;0;0;0;0;0; ;0;0;0;0;548000;0;548000; ; ;3;504
15373;25;1;7;2021;1;9;2;9;6;12;21;4;2009;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;504
15373;33;1;1;2021;1;9;2;1;1;56;25;5;1965;1;1;4;17;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;3;8;16;470
15373;33;1;2;2021;1;9;2;2;6;53;18;8;1968;1;1;6;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;470
15373;33;1;3;2021;1;9;2;8;1;89;16;2;1932;1;1;3;4;6;10; ;6;0;0;0;0;0;0; ;0;0;0;0;500000;0;500000; ; ;3;470
15373;35;1;1;2021;1;9;2;1;1;71;14;3;1950;1;1;6;4;1; ;4; ;250000;0;0;0;0;0; ;0;0;0;0;548000;0;798000;5;5;6;420
15373;35;1;2;2021;1;9;2;2;6;75;13;9;1946;1;1;3;15;1; ;4; ;250000;0;0;0;0;0; ;0;2900000;0;0;0;0;3150000;5;5;13;420
15373;35;1;3;2021;1;9;2;3;6;39;12;4;1982;1;1;3;14;1; ;1; ;4000000;0;0;0;0;0; ;0;0;0;0;0;0;4000000;2;8;15;420
15373;35;1;4;2021;1;9;2;5;1;10;10;12;2010;1;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;420
15373;35;1;5;2021;1;9;2;5;1;7;7;1;2014;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;420
15373;40;1;1;2021;1;9;2;1;1;45;10;9;1976;1;1;4;14;1; ;1; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;2;8;16;500
15373;40;1;2;2021;1;9;2;2;6;42;2;6;1979;1;1;4;14;1; ;1; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;2;8;16;500
15373;40;1;3;2021;1;9;2;3;1;17;5;12;2003;1;1;2;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;11;500
15373;40;1;4;2021;1;9;2;3;1;6;6;7;2015;6;1;11;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;500
15373;40;1;5;2021;1;9;2;3;6;2;5;3;2019; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;500
15373;41;1;1;2021;1;9;2;1;1;64;26;6;1957;1;1;9;5;6;10; ;1;0;0;0;0;0;0; ;0;1800000;0;0;0;0;1800000; ; ;9;362
15373;41;1;2;2021;1;9;2;2;6;59;3;1;1962;1;1;4;17;1; ;4; ;1000000;0;0;0;0;0; ;0;2800000;0;0;0;0;3800000;5;5;16;362
15373;41;1;3;2021;1;9;2;3;6;27;3;3;1994;1;1;3;6;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;362
15373;41;1;4;2021;1;9;2;3;6;35;3;3;1986;1;1;4;17;1; ;1; ;3000000;0;0;0;0;0; ;0;0;0;0;0;0;3000000;2;8;16;362
15373;41;1;5;2021;1;9;2;5;6;4;4;3;2017; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;362
15373;41;1;6;2021;1;9;2;8;6;89;30;6;1932;1;1;2;4;6;10; ;6;0;0;0;0;0;0; ;0;0;0;0;500000;0;500000; ; ;2;362
15373;48;1;1;2021;1;9;2;1;6;57;13;1;1964;1;1;6;4;1; ;4; ;1200000;0;0;0;400000;0; ;0;0;0;0;0;0;1600000;5;5;6;236
15373;48;1;2;2021;1;9;2;2;1;59;8;7;1962;1;1;9;5;1; ;2; ;3500000;200000;0;0;0;0; ;0;0;0;0;0;0;3700000;5;7;9;236
15422;5;1;1;2021;6;9;3;1;1;33;13;4;1988;1;1;3;6;1; ;4; ;400000;0;0;0;0;0; ;0;0;0;0;0;0;400000;5;5;12;442
15422;5;1;2;2021;6;9;3;2;6;38;17;10;1983;1;1;3;6;1; ;4; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;5;5;12;442
15422;5;1;3;2021;6;9;3;3;1;5;12;4;2016;6;1;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;442
15422;5;1;4;2021;6;9;3;8;6;71;5;6;1950;1;1;2;4;6;12; ;1;0;0;0;0;0;0; ;0;0;0;0;500000;0;500000; ; ;2;442
15422;6;1;1;2021;6;9;3;1;6;64;25;1;1957;1;1;3;4;1; ;4; ;250000;500000;0;0;0;250000;1;0;0;0;0;0;0;1000000;6;1;3;416
15422;6;1;2;2021;6;9;3;3;1;24;11;3;1997;1;1;2;6;1; ;2; ;600000;0;0;0;0;0; ;0;0;0;0;0;0;600000;6;1;11;416
15422;6;1;3;2021;6;9;3;5;6;20;12;9;2001;1;1;3;6;6;11; ;6;0;0;0;0;100000;0; ;0;0;0;0;0;0;100000; ; ;12;416
15422;6;1;4;2021;6;9;3;5;6;4;9;1;2017; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;416
15422;6;1;5;2021;6;9;3;5;6;6;17;5;2015;6;1;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;416
15422;12;1;1;2021;6;9;3;1;1;45;5;9;1976;1;1;6;4;1; ;4; ;1800000;300000;0;0;500000;0; ;0;0;0;0;0;0;2600000;6;2;6;730
15422;12;1;2;2021;6;9;3;2;6;45;11;4;1976;1;1;6;4;1; ;4; ;1600000;1200000;0;0;0;0; ;0;0;0;0;0;0;2800000;5;5;6;730
15422;12;1;3;2021;6;9;3;3;1;16;11;9;2005;1;1;9;5;6;9; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;9;730
15422;14;1;1;2021;6;9;3;1;1;59;16;10;1962;1;1;6;4;1; ;4; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;6;1;6;559
15422;14;1;2;2021;6;9;3;2;6;53;16;3;1968;1;1;6;4;1; ;6; ;250000;0;0;0;0;300000;1;0;0;0;0;0;0;550000;5;8;6;559
15422;14;1;3;2021;6;9;3;3;6;24;29;6;1997;1;1;3;6;1; ;2; ;1500000;300000;0;0;0;0; ;400000;0;0;0;0;0;2200000;4;5;12;559
15422;14;1;4;2021;6;9;3;3;6;18;27;6;2003;1;1;2;6;1; ;6; ;500000;0;0;0;0;0; ;0;0;0;0;0;0;500000;9;8;11;559
15422;14;1;5;2021;6;9;3;3;1;3;11;2;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;559
15422;15;1;1;2021;6;9;3;1;1;66;21;4;1955;1;1;7;5;1; ;4; ;68000;0;0;0;0;0; ;0;0;0;0;0;0;68000;6;1;7;271
15422;15;1;2;2021;6;9;3;2;6;60;28;10;1960;1;1;6;4;6;12; ;1;0;0;0;0;700000;0; ;0;0;0;0;0;0;700000; ; ;6;271
15422;16;1;1;2021;6;9;3;1;1;56;16;12;1964;1;1;6;4;1; ;4; ;1000000;200000;0;0;0;0; ;0;0;0;0;0;0;1200000;6;1;6;531
15422;16;1;2;2021;6;9;3;2;6;53;29;5;1968;1;1;6;4;1; ;5; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;6;1;6;531
15422;16;1;4;2021;6;9;3;3;1;24;12;2;1997;1;1;4;16;1; ;1; ;2500000;0;0;0;0;0; ;0;0;0;0;0;0;2500000;5;8;16;531
15422;16;1;5;2021;6;9;3;3;6;23;9;10;1998;1;1;3;6;1; ;5; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;6;1;12;531
15422;16;1;6;2021;6;9;3;3;1;17;12;1;2004;1;1;1;6;1; ;5; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;6;1;10;531
15422;16;1;7;2021;6;9;3;7;6;82;21;12;1938;1;1;2;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;2;531
15422;24;1;1;2021;6;9;3;1;1;42;22;5;1979;1;1;3;4;1; ;2; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;6;1;3;406
15422;24;1;2;2021;6;9;3;2;6;25;9;10;1996;1;1;5;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;5;406
15422;24;1;3;2021;6;9;3;3;6;8;1;1;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;406
15422;24;1;4;2021;6;9;3;3;6;8;1;1;2013;6;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;406
15422;28;1;1;2021;6;9;3;1;6;75;14;9;1946;1;1;4;4;1; ;4; ;352000;0;0;0;0;0; ;0;0;0;0;540000;0;892000;6;1;4;392
15422;28;1;2;2021;6;9;3;3;6;38;22;12;1982;1;1;2;6;1; ;6; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;9;8;11;392
15422;28;1;3;2021;6;9;3;5;6;14;17;2;2007;1;1;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;392
15422;29;1;1;2021;6;9;3;1;1;73;23;5;1948;1;1;6;4;1; ;4; ;2600000;0;0;0;0;0; ;0;0;0;0;0;0;2600000;6;1;6;464
15422;29;1;2;2021;6;9;3;2;6;73;7;9;1948;6;1;1;4;1; ;5; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;6;1;1;464
15422;29;1;3;2021;6;9;3;3;6;47;22;9;1974;1;1;3;14;1; ;1; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;2;8;15;464
15422;29;1;4;2021;6;9;3;5;1;24;12;10;1997;1;1;3;6;6;2;5; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;6;1;12;464
15422;30;1;1;2021;6;9;3;1;6;43;19;3;1978;1;1;3;6;1; ;6; ;800000;350000;0;0;0;0; ;0;0;0;0;0;0;1150000;9;8;12;379
15422;30;1;2;2021;6;9;3;3;6;21;25;5;2000;1;1;3;6;1; ;6; ;250000;0;0;0;0;0; ;0;0;0;0;0;0;250000;9;8;12;379
15422;30;1;3;2021;6;9;3;3;6;8;22;7;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;379
15422;30;1;4;2021;6;9;3;7;1;72;7;10;1949;1;1;3;6;1; ;4; ;99999999999;150000;0;0;0;0; ;0;0;0;0;500000;0;650000;6;1;12;379
15609;5;1;1;2021;6;9;3;1;6;54;24;5;1967;1;1;6;4;1; ;4; ;400000;0;0;0;0;0; ;0;0;0;0;0;0;400000;6;1;6;348
15609;5;1;2;2021;6;9;3;2;1;61;7;9;1960;1;1;5;4;1; ;4; ;450000;200000;0;0;0;0; ;0;0;0;0;0;0;650000;6;2;5;348
15609;5;1;3;2021;6;9;3;3;6;22;20;12;1998;1;1;3;6;1; ;4; ;400000;0;0;0;0;0; ;0;0;0;0;0;0;400000;9;8;12;348
15609;5;1;4;2021;6;9;3;3;1;27;7;12;1994;1;1;6;4;1; ;2; ;500000;0;0;0;0;0; ;0;0;0;0;0;0;500000;6;1;6;348
15609;5;1;5;2021;6;9;3;5;6;2;18;12;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;348
15609;7;1;1;2021;6;9;3;1;1;45;16;7;1976;1;1;3;14;1; ;1; ;99999999999;99999999999;0;0;0;0; ;0;0;0;0;0;0;0;2;8;15;629
15609;7;1;2;2021;6;9;3;9;6;57;20;3;1964;1;6;0;1;1; ;4; ;1271000;0;0;0;0;0; ;0;0;0;0;0;0;1271000;6;1;0;629
15609;7;1;3;2021;6;9;3;9;1;25;26;12;1995;1;1;6;4;6;12; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;629
15609;9;1;1;2021;6;9;3;1;1;40;19;4;1981;1;1;6;4;1; ;4; ;240000;150000;0;0;0;0; ;0;0;0;0;0;0;390000;5;5;6;446
15609;9;1;2;2021;6;9;3;2;6;41;13;10;1980;1;1;6;4;1; ;4; ;1295000;0;0;0;0;0; ;0;0;0;0;0;0;1295000;6;1;6;446
15609;9;1;3;2021;6;9;3;3;1;18;21;5;2003;1;1;3;6;1; ;4; ;1300000;0;0;0;0;0; ;0;0;0;0;0;0;1300000;9;1;12;446
15609;10;1;1;2021;6;9;3;1;1;61;23;8;1960;6;1;4;4;1; ;4; ;233000;300000;0;0;500000;0; ;0;0;0;0;0;0;1033000;6;1;4;374
15609;10;1;2;2021;6;9;3;2;6;58;28;8;1963;1;1;5;4;6;12; ;1;0;0;0;0;500000;0; ;0;0;0;0;0;0;500000; ; ;5;374
15609;10;1;3;2021;6;9;3;3;6;25;25;7;1996;1;1;3;6;1; ;4; ;695000;0;0;0;0;0; ;0;0;0;0;0;0;695000;6;1;12;374
15609;10;1;4;2021;6;9;3;6;1;27;12;1;1994;1;1;7;5;1; ;4; ;600000;0;0;0;0;0; ;0;0;0;0;0;0;600000;9;1;7;374
15609;11;1;1;2021;6;9;3;1;1;61;19;3;1960;1;1;5;4;1; ;4; ;300000;100000;0;0;0;0; ;0;0;0;0;0;0;400000;6;1;5;275
15609;11;1;2;2021;6;9;3;2;6;62;30;4;1959;1;1;3;4;1; ;4; ;100000;0;0;0;200000;0; ;0;0;0;0;0;0;300000;6;1;3;275
15609;11;1;3;2021;6;9;3;3;1;25;16;10;1996;1;1;3;6;1; ;4; ;250000;0;0;0;0;0; ;0;0;0;0;0;0;250000;9;4;12;275
15609;14;1;1;2021;6;9;3;1;6;43;12;1;1978;1;1;3;6;6;12; ;1;0;0;0;0;450000;0; ;120000;0;0;0;0;0;570000; ; ;12;305
15609;14;1;2;2021;6;9;3;3;6;10;21;3;2011;1;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;305
15609;15;1;1;2021;6;9;3;1;6;65;20;6;1956;1;1;5;4;1; ;4; ;250000;0;0;0;150000;0; ;0;0;0;0;0;0;400000;6;1;5;337
15609;15;1;2;2021;6;9;3;2;1;70;22;4;1951;1;1;5;4;1; ;4; ;300000;0;0;0;0;0; ;0;0;0;0;500000;0;800000;6;1;5;337
15609;15;1;3;2021;6;9;3;5;6;14;31;3;2007;1;1;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;337
15609;15;1;4;2021;6;9;3;5;6;12;20;6;2009;1;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;337
15609;16;1;1;2021;6;9;3;1;1;70;12;11;1951;6;1;3;4;1; ;3; ;210000;0;0;0;100000;0; ;0;0;0;0;548000;0;858000;7;2;3;373
15609;16;1;2;2021;6;9;3;2;6;63;28;1;1958;6;1;4;4;1; ;4; ;585000;0;0;0;0;0; ;0;0;0;0;0;0;585000;6;1;4;373
15609;16;1;3;2021;6;9;3;3;1;34;1;4;1987;1;1;6;4;1; ;4; ;55000;250000;0;0;0;0; ;0;0;0;0;0;0;305000;6;1;6;373
15609;16;1;4;2021;6;9;3;3;6;24;21;9;1997;1;1;3;6;1; ;2; ;720000;0;0;0;0;0; ;0;0;0;0;0;0;720000;9;8;12;373
15609;16;1;5;2021;6;9;3;5;6;14;13;3;2007;1;1;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;373
15609;16;1;6;2021;6;9;3;5;6;5;12;11;2016;6;6;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;373
15609;16;1;7;2021;6;9;3;5;6;0;31;3;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;373
15609;25;1;1;2021;6;9;3;1;6;63;3;6;1958;1;1;3;4;1; ;4; ;200000;0;0;0;0;0; ;0;0;0;0;0;0;200000;6;1;3;280
15609;25;1;2;2021;6;9;3;2;1;61;19;3;1960;6;1;0;1;1; ;4; ;760000;0;0;0;0;0; ;0;0;0;0;0;0;760000;7;2;0;280
15609;25;1;3;2021;6;9;3;3;6;28;28;8;1993;1;1;6;4;1; ;2; ;2300000;0;0;0;0;0; ;0;0;0;0;0;0;2300000;9;8;6;280
15609;25;1;4;2021;6;9;3;5;6;3;18;8;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;280
15609;27;1;1;2021;6;9;3;1;6;62;8;6;1959;1;1;6;4;1; ;4; ;164000;0;0;0;0;0; ;0;0;0;0;0;0;164000;6;1;6;407
15609;27;1;2;2021;6;9;3;5;1;17;15;6;2004;1;1;2;6;1; ;5; ;100000;0;0;0;0;0; ;0;0;0;0;0;0;100000;9;1;11;407
15609;27;1;3;2021;6;9;3;5;6;10;18;11;2011;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;407
15609;27;1;4;2021;6;9;3;5;1;7;17;7;2014;6;1;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;407
15609;27;1;5;2021;6;9;3;10;1;66;20;1;1955;6;6;0;1;6;12; ;9;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;0;407
13767;5;1;1;2021;1;8;2;1;6;29;20;5;1992;1;1;3;6;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;815
13767;5;1;2;2021;1;8;2;2;1;30;5;12;1990;1;1;2;16;1; ;1; ;5000000;0;0;0;0;0; ;0;0;0;0;0;0;5000000;10;8;14;815
13767;5;1;3;2021;1;8;2;3;1;7;18;1;2014;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;815
13767;5;1;4;2021;1;8;2;3;1;1;14;4;2020; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;815
13767;6;1;1;2021;1;8;2;1;1;29;31;3;1992;1;1;2;16;1; ;1; ;4000000;0;0;0;0;0; ;0;0;0;0;0;0;4000000;10;8;14;867
13767;6;1;2;2021;1;8;2;2;6;22;5;1;1999;1;1;3;6;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;867
13767;6;1;3;2021;1;8;2;3;6;2;1;11;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;867
13767;9;1;1;2021;1;8;2;1;1;44;14;1;1977;1;1;6;17;1; ;1; ;9500000;0;3200000;0;0;0; ;0;0;0;0;0;0;12700000;10;8;18;989
13767;9;1;2;2021;1;8;2;2;6;40;14;8;1981;1;1;6;17;1; ;1; ;5200000;0;0;0;0;0; ;0;0;0;0;0;0;5200000;2;8;18;989
13767;9;1;3;2021;1;8;2;3;1;16;21;3;2005;1;1;1;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;10;989
13767;9;1;4;2021;1;8;2;3;1;13;14;10;2008;1;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;989
13767;9;1;5;2021;1;8;2;3;1;2;8;6;2019; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;989
13767;16;1;1;2021;1;8;2;1;1;36;24;10;1985;1;1;2;16;1; ;1; ;6000000;0;0;0;0;0; ;0;0;0;0;0;0;6000000;10;8;14;741
13767;16;1;2;2021;1;8;2;2;6;34;29;12;1986;1;1;5;17;1; ;1; ;6320000;0;0;0;0;0; ;0;0;0;0;0;0;6320000;2;8;17;741
13767;16;1;3;2021;1;8;2;3;1;7;14;4;2014;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;741
13767;30;1;1;2021;1;8;2;1;1;72;5;9;1949;1;1;6;4;6;14; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;360
13767;30;1;2;2021;1;8;2;2;6;59;25;2;1962;1;1;4;17;6;10; ;1;0;0;0;0;0;0; ;0;3500000;0;0;0;0;3500000; ; ;16;360
13767;36;1;1;2021;1;8;2;1;6;58;26;12;1962;1;1;1;6;6;11; ;1;0;0;0;0;400000;0; ;0;0;0;0;0;0;400000; ; ;10;700
13767;36;1;2;2021;1;8;2;2;1;60;4;9;1961;1;1;1;6;1; ;3; ;6000000;0;0;0;0;0; ;0;0;0;0;0;0;6000000;7;5;10;700
13767;36;1;3;2021;1;8;2;3;1;23;7;8;1998;1;1;1;17;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;7;5;13;700
13767;36;1;4;2021;1;8;2;6;6;24;9;5;1997;1;1;3;6;1; ;2; ;1500000;600000;0;0;0;0; ;0;0;0;0;0;0;2100000;5;5;12;700
13767;36;1;5;2021;1;8;2;3;6;35;9;12;1985;1;1;1;17;1; ;2; ;1500000;0;0;0;0;0; ;500000;0;0;0;0;0;2000000;1;5;13;700
13767;36;1;6;2021;1;8;2;5;1;17;8;1;2004;1;1;1;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;10;700
13767;36;1;7;2021;1;8;2;5;1;9;22;9;2012;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;700
13767;36;1;8;2021;1;8;2;5;1;3;20;11;2017; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;700
13767;36;1;9;2021;1;8;2;5;6;1;1;3;2020; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;700
13767;41;1;1;2021;1;8;2;1;6;42;21;3;1979;1;1;6;17;1; ;4; ;2100000;1500000;0;0;0;0; ;0;0;0;0;0;0;3600000;5;5;18;868
13767;41;1;2;2021;1;8;2;7;6;81;30;6;1940;1;1;3;6;6;12; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;868
